id,created,event_type,payload_json,reference_id,status,updated,user
p4s9wg8ldh16zke,2026-08-05 17:09:00.237Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.237Z,2347e60c2ede6045
08cv7p54apxiybf,2026-08-05 17:09:00.238Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.238Z,15e064539716cfbb
glrmdcsrc07k6g9,2026-08-05 17:09:00.239Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\""."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.239Z,3e36e627a64bac27
xy6mg7ejci9z2ti,2026-08-05 17:09:00.248Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.248Z,3928dc02b346700b
z69d0uah4blzuq6,2026-08-05 17:09:00.250Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,actioned,2026-08-06 10:15:27.013Z,407be8b01d4ce342
ofvrtktyoir9qzh,2026-08-05 17:09:00.251Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\""."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.251Z,34063db6dedf42bc
jx3k4ej2at3rxu5,2026-08-05 17:09:00.252Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.252Z,b003312e6c38c8a5
7v8tdhcjnvh9ajf,2026-08-05 17:09:00.253Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.253Z,563eab35510dcae3
7gqg1wpt6wq6djn,2026-08-05 17:09:00.254Z,phase_change,"{""title"": ""Jetzt abstimmen \ud83d\uddf3\ufe0f"", ""body"": ""Gib deine finale Stimme f\u00fcr \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ab."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.254Z,cc3304ea9b75a00f
46zom9w193msnw3,2026-08-05 17:09:00.255Z,phase_change,"{""title"": ""Vote now \ud83d\uddf3\ufe0f"", ""body"": ""Cast your final vote on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\""."", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting,pending,2026-08-05 17:09:00.255Z,adc82731fb3dc1de
n7movedfhxth0ab,2026-08-07 05:10:00.078Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,actioned,2026-08-09 09:20:18.099Z,de13859e1d6aea12
a3zre0c0axfbfbt,2026-08-07 05:10:00.084Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.084Z,2347e60c2ede6045
iwdo2r4s6d3v49c,2026-08-07 05:10:00.086Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.086Z,15e064539716cfbb
34u9tj1dvllv3fg,2026-08-07 05:10:00.088Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.088Z,3e36e627a64bac27
h4m1u1l33iegs7r,2026-08-07 05:10:00.090Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.090Z,3928dc02b346700b
88qgc6dr7epx5yh,2026-08-07 05:10:00.092Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,actioned,2026-08-07 07:49:55.032Z,407be8b01d4ce342
vhnfqlgih2a8ya5,2026-08-07 05:10:00.094Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.094Z,34063db6dedf42bc
x6mos7hdecgeera,2026-08-07 05:10:00.096Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.096Z,b003312e6c38c8a5
q2hfpzvyd6kgagn,2026-08-07 05:10:00.098Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.098Z,563eab35510dcae3
hi8qgq9p00c0bi8,2026-08-07 05:10:00.100Z,phase_halfway,"{""title"": ""Abstimmung zur H\u00e4lfte \ud83d\uddf3\ufe0f"", ""body"": ""Die Abstimmung \u00fcber \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ist zur H\u00e4lfte vorbei. Gib deine Stimme ab!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.100Z,cc3304ea9b75a00f
324jfp1wg2ttagj,2026-08-07 05:10:00.102Z,phase_halfway,"{""title"": ""Voting halfway done \ud83d\uddf3\ufe0f"", ""body"": ""Voting on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" is halfway done. Cast your ballot if you haven't yet!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_halfway,pending,2026-08-07 05:10:00.102Z,adc82731fb3dc1de
n830eeea1aklnxd,2026-08-08 05:10:00.015Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,actioned,2026-08-09 09:25:16.902Z,de13859e1d6aea12
f2a5ir9jjuqyp9x,2026-08-08 05:10:00.020Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.020Z,2347e60c2ede6045
mio4udggv5amcw5,2026-08-08 05:10:00.022Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.022Z,15e064539716cfbb
8novmrs42bzmbvb,2026-08-08 05:10:00.023Z,phase_ending_soon,"{""title"": ""Last chance to vote! \ud83c\udfc1"", ""body"": ""Voting on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ends soon. Don't miss your chance to decide!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.023Z,3e36e627a64bac27
rzpt5b4dhv8287u,2026-08-08 05:10:00.026Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.026Z,3928dc02b346700b
bbfs2dn8gsrpkme,2026-08-08 05:10:00.028Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,actioned,2026-08-08 09:33:18.208Z,407be8b01d4ce342
rr9u5ynaxtfxdcy,2026-08-08 05:10:00.030Z,phase_ending_soon,"{""title"": ""Last chance to vote! \ud83c\udfc1"", ""body"": ""Voting on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ends soon. Don't miss your chance to decide!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.030Z,34063db6dedf42bc
fcam6kncic2qa77,2026-08-08 05:10:00.034Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.034Z,b003312e6c38c8a5
uxds4jqiymqca9l,2026-08-08 05:10:00.035Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.035Z,563eab35510dcae3
gwrecr1s0fhlelg,2026-08-08 05:10:00.037Z,phase_ending_soon,"{""title"": ""Letzte Chance zur Abstimmung! \ud83c\udfc1"", ""body"": ""Die Abstimmung zu \u201eWie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" endet bald. Verpasse nicht deine Chance mitzuentscheiden!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.037Z,cc3304ea9b75a00f
2uca4kucb4vtb9t,2026-08-08 05:10:00.039Z,phase_ending_soon,"{""title"": ""Last chance to vote! \ud83c\udfc1"", ""body"": ""Voting on \""Wie finanzieren wir gemeinsame WG-Eink\u00e4ufe fair, wenn alle unterschiedliche Bed\u00fcrfnisse haben?\"" ends soon. Don't miss your chance to decide!"", ""data"": {""url"": ""/questions/0w3z1e5u1y1d83t/proposals/question""}}",0w3z1e5u1y1d83t_Voting_phase_ending_soon,pending,2026-08-08 05:10:00.039Z,adc82731fb3dc1de
